"sex","height","weight","income","waga","woje","class","age","age6","education"
1,182,70,400,1.771923,14,1,19,1,51
2,170,66,800,0.97,16,4,34,2,11
2,154,63,1380,0.713594,16,5,72,6,30
1,190,90,4000,0.509353,16,5,35,3,50
1,172,68,1600,0.638173,16,5,23,1,50
2,154,70,2000,0.35438,16,5,67,6,50
1,172,85,2500,1.059107,16,5,63,5,50
2,158,105,2200,1.320327,16,5,62,5,30
2,155,60,1500,1.032,16,5,90,6,60
1,165,68,1800,1.032,16,5,85,6,50
1,185,90,1200,1.138586,16,5,52,4,60
2,160,80,1200,0.755798,16,5,42,3,70
2,170,87,3600,0.4810097207,16,5,61,5,30
1,175,95,1658,0.410918,16,5,67,6,50
2,160,79,3000,0.156532,16,5,72,6,60
1,178,82,2000,0.184761,16,5,46,4,50
2,164,62,1450,1,16,5,67,6,60
1,176,70,1500,0.72805957056,16,5,30,2,11
2,158,68,1200,0.51507959016,16,5,64,5,50
2,170,90,1250,1.032,16,5,78,6,60
1,164,79,2050,1,16,4,67,6,50
1,171,80,3500,1.78335031416,16,4,63,5,40
2,168,60,2750,2.37871633608,16,4,92,6,60
2,160,80,2150,2.37871633608,16,4,65,6,40
2,170,66,3000,5.598437,16,4,26,2,30
2,170,70,2100,8.70866014344,16,4,56,4,40
1,170,82,4800,0.3304995931,16,3,68,6,11
2,170,68,1450,0.439936613,16,3,67,6,30
1,173,85,2300,0.3304995931,16,4,74,6,50
2,164,95,1200,0.439936613,16,4,68,6,60
2,165,78,1290,2.08336652232,16,4,47,4,60
1,175,73,1300,2.93331571608,16,4,22,1,40
2,160,60,900,1,16,4,73,6,60
2,158,70,2000,1,16,4,57,4,20
1,172,80,4000,1.032,16,4,72,6,30
2,162,75,1800,1.032,16,4,65,6,30
2,164,70,2830,1.6425046666,16,4,51,4,11
1,165,90,2500,1.906892,16,4,65,6,30
2,165,73,900,2.061895,16,4,54,4,50
2,165,80,880,0.0899462764,16,6,60,5,50
1,166,87,1512,0.3860777016,16,4,76,6,11
1,176,93,833,1.81858212336,16,4,60,5,30
2,156,72,830,2.26712041752,16,4,61,5,40
2,168,75,1300,1,16,6,71,6,60
1,165,67,2000,1,16,6,77,6,60
1,170,85,4000,0.410792,16,6,49,4,50
1,176,89,1600,0.97,16,6,59,4,60
2,168,87,1100,0.97,16,6,70,6,60
2,162,77,1000,0.06790507368,16,6,92,6,60
1,182,88,1000,0.0315446134,16,6,64,5,30
1,184,75,1600,0.0289072707,16,6,27,2,30
2,165,80,1500,0.03466631448,16,6,64,5,12
2,155,70,2400,1,16,6,76,6,30
1,180,80,1740,1,16,6,80,6,30
1,176,85,2830,0.612327,16,5,62,5,50
1,160,70,2000,0.753725,16,6,93,6,60
2,160,50,1200,0.693861,16,6,88,6,60
2,160,72,1614,0.499064,16,6,84,6,60
2,167,104,1700,0.3024532459,16,6,68,6,60
2,164,70,1450,0.0765,16,6,61,5,60
1,164,90,1000,0.106013,16,6,63,5,60
1,158,85,2500,0.904566,16,6,67,6,50
2,158,70,900,0.8054546223,16,6,63,5,60
2,168,67,3000,0.07664,16,6,80,6,60
1,197,100,2200,0.150126,16,6,31,2,50
1,174,70,850,0.331816,16,6,56,4,30
1,180,80,2000,0.688815,16,6,28,2,50
1,165,62,1820,0.688815,16,6,30,2,50
2,157,53,640,0.328398,16,6,52,4,50
1,160,60,800,1.295981,16,6,76,6,60
1,164,74,150,1.37876222712,16,6,48,4,60
2,160,60,950,1.26816123912,16,6,68,6,60
2,158,54,1300,0.119144,16,6,88,6,70
2,170,60,1400,0.249904,16,6,32,2,50
2,170,56,1200,0.116264,16,6,49,4,30
2,165,58,2400,7.637777,16,5,21,1,50
2,161,75,1200,4.844479,16,5,54,4,50
2,155,75,3000,0.97,16,5,77,6,20
1,175,85,870,0.111468,16,6,61,5,40
1,168,72,1222,0.666957,16,4,74,6,50
1,165,90,1650,0.69524812128,16,4,74,6,50
2,164,64,3000,0.41878923264,16,4,50,4,30
1,184,75,1240,0.572484,16,4,51,4,50
2,168,55,900,0.62559,16,4,43,3,50
1,165,63,1600,0.72885,16,4,41,3,50
1,178,72,830,0.2339792484,16,4,64,5,50
1,170,76,1600,0.42221940456,16,4,66,6,30
1,170,50,1100,1,16,4,57,4,50
1,178,72,1300,1,16,4,25,2,51
2,160,53,1300,1,16,4,51,4,50
2,155,64,1900,0.203363,16,6,40,3,30
2,158,54,1300,0.470319,16,6,45,4,40
2,163,79,2000,0.530078,16,6,41,3,50
1,168,76,1450,1,16,6,81,6,60
2,168,96,950,1,16,6,76,6,60
2,158,80,1600,0.53048506944,16,6,87,6,60
1,178,85,2500,0.390279,16,6,64,5,30
2,165,65,680,0.273518,16,6,22,1,50
2,165,80,870,0.176166,16,6,48,4,50
1,175,80,2200,0.177999,16,6,56,4,50
1,182,80,1800,0.866973,16,6,26,2,30
1,168,80,1330,0.481191,16,6,45,4,50
2,167,73,1300,0.507955,16,6,39,3,30
1,174,70,1100,0.454949,16,6,22,1,30
1,174,98,650,0.401835,16,5,48,4,50
2,160,70,2200,1,16,6,85,6,60
2,160,40,750,1,16,6,66,6,60
1,180,120,3200,0.50486241864,16,6,36,3,50
2,164,95,600,0.34501874568,16,6,37,3,50
1,182,87,1320,0.596565,16,6,67,6,50
1,178,85,800,0.415775,16,6,54,4,30
2,167,78,800,0.438901,16,6,44,3,50
1,172,103,600,0.41809,16,6,61,5,60
2,156,80,1300,1.2925256208,16,6,78,6,60
2,168,53,760,0.28367,16,6,34,2,60
2,170,81,753,0.239242,16,6,63,5,50
2,164,83,1500,0.744696,16,6,48,4,30
1,172,68,800,0.412782,16,6,63,5,50
1,164,89,1600,1,16,6,51,4,50
1,176,78,1200,0.415088,16,6,40,3,60
2,158,75,2000,1,16,6,57,4,50
1,175,90,1000,1,16,6,62,5,50
1,185,99,1000,0.102407,16,6,24,1,50
1,175,108,6000,0.17838,16,6,32,2,50
1,170,90,1800,0.895434,16,6,66,6,50
2,160,84,800,0.847405,16,6,63,5,50
1,167,94,2000,0.740345,16,6,54,4,30
2,165,75,1400,0.635946,16,6,50,4,40
2,165,80,900,0.924794,16,6,21,1,30
2,160,62,1420,0.494025,16,6,78,6,60
2,168,70,960,2.047788,16,6,77,6,60
1,182,72,1800,2.226382,16,6,50,4,50
1,180,87,2500,0.539035,16,6,44,3,50
2,156,86,2500,0.368372,16,6,35,3,11
2,170,50,4000,0.771513,16,6,21,1,40
2,160,68,1300,0.530541,16,6,47,4,30
1,170,95,1300,0.337577,16,6,88,6,50
1,180,75,6000,0.608743,16,6,31,2,30
2,160,50,5000,0.378795,16,6,31,2,11
1,164,60,3000,0.292758,16,6,61,5,30
2,158,65,900,0.295779,16,6,55,4,50
1,190,95,1300,0.182655,16,6,25,2,30
2,174,70,830,0.126635,16,6,23,1,30
2,165,68,830,0.088749,16,6,58,4,30
1,176,78,2000,1.244687,16,6,57,4,50
1,178,102,5000,0.97,16,6,42,3,50
2,160,59,2500,2.6122554833,16,6,35,3,11
2,160,65,1000,1,16,6,41,3,30
2,160,78,2000,0.97,16,3,88,6,30
2,168,79,1300,1,16,3,67,6,20
2,167,72,1700,0.563289,16,3,69,6,30
1,188,94,3200,0.888235,16,3,39,3,20
2,160,57,2500,0.762394,16,3,40,3,12
1,182,105,2500,1,16,3,61,5,30
2,165,65,968,0.563289,16,3,67,6,30
1,174,89,2100,1,16,3,59,4,30
2,167,60,2100,0.494511,18,4,78,6,11
1,171,80,2300,0.567279,18,4,81,6,11
2,158,58,1700,0.494511,18,4,89,6,40
2,165,65,1000,0.76646218944,18,4,31,2,40
2,152,52,1330,0.52564541256,18,4,74,6,20
1,176,81,1680,0.60299488584,18,4,74,6,30
2,160,75,1000,0.53879,18,6,91,6,60
2,160,65,1200,0.44251237392,18,6,67,6,50
2,162,70,1200,0.44702357616,18,6,33,2,60
2,172,70,1280,0.156798,18,6,54,4,50
1,174,77,1300,0.199942,18,6,55,4,50
1,170,53,850,1.35018986232,18,6,65,6,60
2,160,60,1000,0.2500028772,18,6,71,6,60
2,168,80,1250,0.242256,18,6,66,6,20
1,172,90,1050,0.249265,18,6,68,6,30
2,164,80,990,0.149993,18,6,68,6,60
2,154,62,770,0.871773,18,6,63,5,60
2,164,80,1250,1.077581,18,6,73,6,20
1,175,135,2700,1.781787,18,6,45,4,60
2,160,60,2200,1.686636,18,6,44,3,50
2,160,65,1000,0.116461,18,6,62,5,60
1,165,60,1100,0.3197436828,18,6,86,6,60
1,175,75,2000,0.350936244,18,6,33,2,30
1,175,86,2500,0.252485,18,6,58,4,30
2,159,70,1300,0.489742,18,6,57,4,40
2,164,63,1100,0.46333044552,18,6,62,5,50
2,152,72,3600,0.69361647768,18,6,55,4,30
1,180,82,2800,0.52753322952,18,6,44,3,40
2,160,50,200,0.48324500112,18,6,41,3,40
1,175,95,1300,1.18366,18,6,42,3,60
2,153,45,200,1.084287,18,6,44,3,50
2,168,62,2000,2.084902674,18,4,42,3,11
2,169,66,1400,0.24927581256,18,4,60,5,12
2,164,78,1400,0.29116706616,18,4,63,5,60
2,164,89,1000,0.39072602568,18,6,76,6,60
1,168,90,3000,0.26363321328,18,6,65,6,60
2,164,70,670,0.178207,18,6,58,4,50
2,158,67,700,0.2799198864,18,6,57,4,50
1,172,80,800,0.2799198864,18,6,62,5,60
2,160,65,800,0.33615259632,18,6,34,2,50
1,175,90,880,0.160033,18,6,61,5,60
2,165,100,800,0.124725,18,6,60,5,50
2,154,53,1400,0.25418,18,6,46,4,50
1,175,70,750,0.274083,18,6,73,6,60
1,182,88,3000,0.754947,18,4,57,4,30
2,164,85,2500,0.675905,18,4,51,4,40
2,160,58,2000,0.28604572488,18,4,63,5,30
2,161,58,1700,0.371879,18,4,63,5,50
2,164,53,1700,0.24852961464,18,6,25,2,30
1,170,125,750,0.180903,18,6,67,6,50
2,158,90,1800,0.44015898048,18,6,77,6,60
2,175,60,1500,0.399852,18,6,28,2,30
1,172,60,1000,0.59234296368,18,6,53,4,50
1,170,62,300,1.359332,18,6,52,4,50
1,170,86,1200,0.576734,18,6,67,6,50
2,158,60,1100,0.503478,18,6,62,5,50
1,173,79,1950,0.88192303056,18,6,50,4,11
2,165,69,1600,0.83482646184,18,6,44,3,30
2,161,85,1150,0.6825683778,18,6,79,6,40
1,174,89,4200,0.94827299376,18,6,38,3,50
1,170,90,2800,1.2517997052,18,6,44,3,50
2,160,78,1100,1.19659958304,18,6,76,6,60
1,172,83,3200,0.3325940365,18,6,50,4,50
2,165,65,830,0.251897,18,6,69,6,50
2,155,60,590,0.503794,18,6,67,6,50
1,170,65,530,1.001469,18,6,67,6,60
2,156,65,400,0.27818832456,18,6,50,4,50
1,170,62,400,1.94326,18,6,56,4,60
1,180,94,2500,1.397879,18,6,42,3,20
2,164,60,1100,1.280522,18,6,40,3,20
1,170,74,1800,0.573201,18,5,59,4,20
2,162,75,2500,0.815988,18,5,57,4,20
1,164,65,1700,0.781536,18,5,58,4,30
2,167,72,2600,1.144202,18,5,53,4,11
1,176,90,2500,1.7156493288,18,5,54,4,30
2,166,70,1300,0.903527,18,5,65,6,50
2,167,90,2500,2.79842502912,18,5,50,4,11
2,165,80,1700,1.64046723096,18,5,71,6,60
2,163,89,1480,0.3018965844,18,6,75,6,50
1,173,98,1370,0.31062986376,18,6,81,6,60
2,160,80,700,0.63228793752,18,6,70,6,60
2,167,83,1800,0.35968653072,18,6,50,4,30
1,173,97,1600,0.43111212792,18,6,51,4,50
2,168,67,1000,0.33368652912,18,6,57,4,50
2,172,85,1900,1.67005153368,18,6,57,4,30
1,176,87,1600,2.0870316084,18,6,57,4,30
1,170,78,700,2.6974895364,18,6,30,2,30
2,170,85,600,0.185399,18,6,57,4,50
2,165,70,1300,0.25322,18,6,29,2,30
1,176,94,700,0.23169,18,6,56,4,60
2,165,90,950,0.485607,18,6,61,5,50
1,178,121,1200,0.21974997264,18,6,52,4,30
2,172,80,900,0.172483,18,6,52,4,40
1,175,95,2100,5.78691049512,18,6,56,4,50
2,156,83,500,4.53818866848,18,6,49,4,50
1,175,80,6000,1.028837,18,6,32,2,12
1,178,90,3700,0.709410373,18,6,60,5,50
1,175,74,2200,1.028837,18,6,30,2,30
2,160,73,1560,0.58762,18,6,60,5,20
2,160,60,1400,0.869978,18,6,31,2,11
1,167,80,1000,0.31354875192,18,6,74,6,50
2,164,75,1000,0.30473362464,18,6,75,6,60
2,158,52,2000,0.559765,18,6,57,4,20
1,170,76,1900,0.699528,18,6,59,4,50
2,170,52,1370,0.764535,18,6,27,2,12
1,176,60,1330,0.904141,18,6,34,2,11
2,156,54,1550,0.90159948312,18,6,59,4,50
1,180,76,1300,1.37002,18,6,31,2,50
1,169,74,1770,0.26500230576,18,6,72,6,60
2,156,80,728,0.25755095616,18,6,67,6,60
1,165,95,1400,0.294977,18,6,77,6,50
2,158,100,990,0.286684,18,6,72,6,60
2,156,70,1125,0.3353800414,18,6,69,6,50
2,165,62,1200,0.474019,18,6,29,2,20
2,163,70,2500,0.256737,18,6,64,5,40
1,176,110,1400,0.294092,18,6,67,6,20
1,175,76,3150,0.758906,18,6,66,6,50
2,168,60,1300,0.980853,18,6,34,2,11
2,158,80,834,0.66251,18,6,63,5,60
2,150,72,1202,0.883193,18,6,68,6,50
1,170,90,520,1.043794,18,6,43,3,30
1,183,103,1980,0.2333601362,18,6,59,4,50
2,154,71,1200,0.1867357185,18,6,57,4,50
1,187,72,2000,0.426043,18,6,25,2,30
1,158,70,1500,0.503839,18,6,65,6,50
2,155,80,1200,0.329638,18,6,61,5,50
2,157,50,1000,0.287768,18,6,27,2,11
1,170,65,1900,0.823352,18,5,76,6,30
2,165,83,1090,0.741205,18,5,69,6,40
1,178,80,2500,0.7116506559,18,5,78,6,11
1,180,99,1400,0.9586980644,18,5,74,6,30
2,160,65,1600,2.12553414552,18,5,66,6,50
1,170,100,1700,0.717824,18,6,56,4,50
2,170,83,1500,0.535568,18,6,87,6,60
1,175,80,3900,1.9222173004,18,5,61,5,11
2,169,72,1875,1.512581431,18,5,34,2,11
2,160,70,1540,1.084495,18,5,62,5,11
1,192,90,1800,1.15327652232,18,5,62,5,11
2,158,70,1600,0.612211812,18,5,64,5,11
2,161,59,1200,1.195237,18,6,41,3,50
1,176,76,1800,0.15478185744,18,6,79,6,50
2,160,82,1500,0.13504,18,6,48,4,40
2,164,96,1300,0.1504300992,18,6,75,6,50
1,170,80,1800,0.8219922828,18,6,66,6,50
1,180,76,1400,0.94415189784,18,6,41,3,50
1,175,82,1100,0.32597369136,18,6,78,6,60
2,170,80,1432,0.31680885024,18,6,76,6,40
1,168,54,1030,0.25453746456,18,6,78,6,50
2,168,80,730,0.24738055488,18,6,68,6,50
2,158,59,900,0.22595021832,18,6,80,6,50
2,164,65,1700,0.202834,18,6,53,4,30
1,170,90,1430,0.164981,18,6,87,6,70
2,168,90,1030,0.160342,18,6,82,6,60
2,172,100,840,0.153,18,6,52,4,50
1,172,106,1500,0.1951,18,6,57,4,50
2,160,82,1000,0.493676,18,6,83,6,60
1,172,104,2000,2.038730706,18,6,74,6,50
1,178,70,2500,2.34171257256,18,6,40,3,30
2,163,65,1600,2.1451170576,18,6,36,3,50
1,180,74,1000,0.617845,18,6,22,1,40
2,176,60,300,0.372779,18,6,49,4,30
1,176,69,1280,0.876389,18,6,57,4,50
2,158,56,300,0.687278,18,6,52,4,50
2,172,88,1700,0.110705,18,6,38,3,50
2,168,76,1500,0.175327,18,6,80,6,60
1,180,96,1700,1.371027,18,6,50,4,50
2,168,74,1300,1.21589655888,18,6,48,4,30
1,185,98,1300,1.885275,18,6,25,2,30
1,166,68,1500,1.275908,18,6,28,2,50
2,154,55,250,0.83966505576,18,6,58,4,60
1,182,96,2600,0.478511,18,6,50,4,30
2,164,73,1800,0.399233,18,6,47,4,40
2,164,72,900,1.032,18,6,75,6,60
2,164,66,1300,0.221685,18,6,53,4,50
2,170,60,1300,0.298319,18,6,23,1,40
1,172,71,500,0.282684,18,6,59,4,50
2,170,63,680,0.219194,18,6,53,4,50
1,170,78,1600,0.347237,18,6,51,4,50
1,168,62,1300,0.47748,18,6,26,2,51
2,168,76,300,0.289708,18,6,45,4,50
1,183,74,1800,0.254675,18,6,26,2,12
2,166,61,1300,0.311916,18,6,28,2,11
2,176,78,780,0.17093140872,18,6,60,5,50
2,156,69,650,0.44696298744,18,6,59,4,50
1,170,94,1600,0.52906495488,18,6,63,5,50
1,176,72,800,0.679179,18,6,25,2,12
1,157,64,150,0.679179,18,6,34,2,50
2,164,69,1200,0.280019,18,5,57,4,50
2,157,48,1286,0.852982,18,5,27,2,11
1,163,72,2000,0.70728720624,18,5,55,4,50
1,175,65,2000,0.708889,18,5,58,4,50
1,178,72,1400,0.836881,18,5,29,2,20
1,178,73,1500,0.865186,18,6,39,3,50
1,166,58,850,0.80066824224,18,6,70,6,60
1,168,68,3000,0.305424,18,6,37,3,50
2,158,63,1200,0.2747007528,18,6,81,6,60
1,176,97,780,0.30657679728,18,6,59,4,60
1,168,70,1200,0.655304,18,6,60,5,30
2,170,65,1900,0.510723,18,6,61,5,11
1,170,87,2900,2.713748,18,6,39,3,11
1,177,54,1400,0.31783141776,18,6,74,6,50
2,165,72,1200,0.290599,18,6,77,6,50
1,170,79,1800,0.5483385456,18,3,83,6,12
2,152,52,1180,0.449689,18,3,77,6,30
1,170,68,1300,0.290524,18,6,26,2,50
1,178,65,1250,0.177128,18,6,31,2,50
1,175,80,2000,0.531866,18,6,52,4,50
2,160,76,700,0.597144,18,6,22,1,60
2,165,70,300,0.443747,18,6,46,4,30
1,176,83,2100,0.806913,18,6,62,5,50
1,177,84,2200,0.655924,18,6,27,2,11
2,150,48,800,0.735166,18,6,91,6,70
1,180,80,2000,1.3836828355,18,5,54,4,50
1,172,65,1500,0.2593675531,18,5,34,2,30
2,164,75,1300,0.243793,18,5,58,4,50
2,147,95,1270,0.2250392616,18,6,80,6,60
1,165,80,1200,0.29129462136,18,6,78,6,60
1,178,70,800,0.304607,18,6,49,4,60
2,162,98,1100,0.56387051712,18,6,66,6,30
1,185,100,1400,0.43526936448,18,6,59,4,30
2,160,75,960,1.09801854672,18,6,82,6,60
1,185,95,1500,2.745781,18,6,42,3,50
2,162,70,800,1.002491,18,6,70,6,60
2,160,54,900,1.059447,18,6,82,6,60
1,180,98,2300,0.544958,18,6,39,3,12
2,164,56,2000,0.794356,18,6,36,3,11
1,170,85,1800,1.2394748561,18,6,42,3,50
2,155,58,1500,0.313327,18,6,36,3,40
2,154,51,1970,0.952096,18,6,52,4,30
1,180,80,1500,0.961458,18,5,77,6,60
2,158,62,700,0.44981,18,5,54,4,50
1,175,89,1600,0.63752833032,18,5,55,4,30
2,165,70,2200,0.768853,18,5,25,2,11
1,178,78,1360,0.708057,18,5,27,2,40
1,170,90,1150,0.708057,18,5,30,2,40
1,172,63,1500,0.86353594848,18,5,73,6,60
2,151,78,1000,0.75276594984,18,5,75,6,60
2,171,69,3000,0.547903,18,5,41,3,40
2,168,62,1500,0.303607,18,5,25,2,40
2,158,50,1000,0.212041,18,5,48,4,40
2,157,55,1000,0.349147,18,5,24,1,20
2,152,62,1400,1.222738,18,5,54,4,30
2,168,62,1700,0.50809169112,18,6,45,4,50
1,170,71,1210,0.20788627608,18,6,68,6,50
2,158,61,890,0.18148128672,18,6,61,5,40
2,165,50,1200,0.27063,18,6,61,5,50
2,176,80,1000,0.21863705352,18,6,31,2,11
2,164,60,930,0.918192,18,6,65,6,30
2,164,63,700,0.45113510544,18,6,66,6,60
1,175,76,1900,0.43811278248,18,6,66,6,50
2,160,80,1060,0.38246470056,18,6,64,5,50
1,160,60,1450,0.97792107408,18,6,78,6,60
2,160,70,1000,0.95042548776,18,6,77,6,60
1,170,72,1800,0.194629,18,6,67,6,50
1,176,74,1600,0.299154,18,6,24,1,30
2,156,60,1070,0.169907,18,6,62,5,60
2,165,70,1200,1.752534,18,6,40,3,20
1,180,80,2000,1.093724,18,6,33,2,11
2,164,53,1350,0.924845,18,6,31,2,20
2,168,70,1700,0.407012,18,6,49,4,20
1,168,98,2000,0.487836,18,6,46,4,50
1,184,84,1440,0.674582,18,6,21,1,30
1,170,65,700,0.2268491082,18,6,58,4,50
2,156,74,1400,0.192928,18,6,55,4,50
2,170,55,2500,0.286271,18,6,27,2,11
2,167,69,2074,2.49336082392,18,4,67,6,11
2,162,83,1000,0.3003239892,18,6,70,6,60
1,165,85,1500,0.3090122598,18,6,73,6,50
1,178,73,1350,0.357758,18,6,28,2,50
2,168,83,950,0.23543819928,18,6,58,4,50
1,178,90,650,0.2942220132,18,6,59,4,50
2,164,98,820,0.193538,18,6,67,6,50
1,178,90,900,0.199137,18,6,73,6,50
1,170,80,2100,0.294977,18,6,80,6,11
2,160,70,1100,0.286684,18,6,78,6,60
1,170,85,1000,2.75207997312,18,6,57,4,50
1,182,75,1400,0.58246,18,4,39,3,50
2,162,61,1380,0.450733,18,4,36,3,11
1,165,64,2650,2.16142,18,4,51,4,11
1,172,72,2000,0.407169,18,4,57,4,30
2,158,60,1900,0.45188342928,18,4,57,4,30
2,150,98,1600,0.443093,18,4,65,6,40
2,158,88,840,0.2323806593,18,6,68,6,60
2,160,75,1200,0.40073698296,18,6,78,6,60
2,164,57,1700,0.150542,18,6,51,4,50
1,176,100,1200,0.180437,18,6,53,4,30
1,168,70,2000,0.906875,18,6,45,4,50
2,156,49,1400,0.858446,18,6,41,3,50
1,180,90,6000,0.65427,18,6,39,3,50
2,160,60,1200,0.553602,18,6,82,6,70
1,185,95,3500,0.60409292352,18,6,53,4,50
2,168,84,1300,0.60409292352,18,6,52,4,30
1,170,84,1500,0.487359,18,6,51,4,50
1,174,70,1300,0.251256,18,6,27,2,30
2,168,56,3000,0.74279432208,18,6,45,4,11
1,180,82,2000,0.91998975408,18,6,42,3,10
1,173,74,3000,2.4152601912,18,6,66,6,30
2,164,54,740,2.3473516746,18,6,66,6,50
1,182,76,3000,2.948454,18,6,35,3,50
2,158,67,2500,3.317694,18,6,32,2,11
1,172,60,700,2.7742003686,18,6,43,3,60
1,172,76,630,2.7742003686,18,6,35,3,60
1,181,86,3000,2.97325,18,6,26,2,11
2,162,52,6000,0.386411,18,6,43,3,11
2,165,79,2500,0.386411,18,6,41,3,30
1,174,72,850,0.367247,18,6,70,6,60
2,164,60,2000,0.641538,18,6,32,2,12
1,170,81,2300,0.555992,18,6,61,5,30
2,165,79,840,0.433322,18,6,60,5,30
1,170,70,1100,0.265676,18,6,71,6,60
2,164,53,550,0.279539,18,6,39,3,50
2,165,62,1400,0.281894,18,6,59,4,50
2,165,65,3000,0.98131510536,18,4,51,4,11
2,160,70,1600,3.65191387968,18,4,72,6,60
2,157,51,2200,5.10633334776,18,4,40,3,30
1,170,72,1800,6.59865690648,18,4,42,3,50
2,160,56,800,2.165935,18,4,58,4,30
2,167,60,1800,1.912602,18,4,36,3,11
1,193,92,1800,2.3254898631,18,4,36,3,11
2,154,50,760,4.046819,18,4,60,5,50
1,168,72,1800,4.394297,18,4,63,5,30
1,160,74,1230,5.2543205604,18,4,33,2,50
2,142,74,1230,3.15107263872,18,4,31,2,50
1,164,70,1600,1.56406804392,18,4,68,6,50
2,155,63,1580,0.4376906847,18,4,76,6,30
1,176,106,2090,0.5020971715,18,4,79,6,30
1,179,75,1600,0.533635,18,4,86,6,40
1,171,70,2000,0.22193222952,18,4,56,4,30
2,164,98,1500,0.186927,18,4,54,4,11
1,173,70,2800,0.95803947024,18,3,72,6,11
2,165,50,520,0.891521568,18,3,50,4,40
1,174,73,1000,1.249409,18,3,26,2,30
2,160,70,500,1.467982771,18,3,24,1,40
1,172,90,5700,0.6182606855,18,3,45,4,11
2,156,60,850,0.5222446632,18,3,57,4,30
2,164,63,1200,0.62991753672,18,4,67,6,40
1,170,87,1900,0.445355,18,4,55,4,50
2,164,73,880,0.464987,18,4,55,4,30
2,158,52,1350,1.822838,18,4,83,6,60
2,162,67,830,0.25693656528,20,6,66,6,60
1,168,70,660,0.24330304032,20,6,68,6,60
1,182,95,810,0.498873702,20,6,51,4,30
2,168,56,1317,1.896607,20,6,25,2,30
1,164,71,2250,0.599446,20,6,43,3,50
2,164,65,2250,0.50455628616,20,6,40,3,11
2,164,74,920,0.47374426464,20,6,64,5,60
1,183,95,1900,0.568498,20,5,27,2,11
2,160,75,1100,0.4920954045,20,5,60,5,20
2,156,68,1448,0.83528778648,20,6,63,5,50
2,163,85,1100,0.51132202656,20,6,88,6,70
1,172,65,930,0.60731262936,20,6,58,4,40
1,170,90,3500,0.078601,20,6,56,4,50
2,165,79,3500,0.06146,20,6,48,4,50
2,165,80,1300,0.07034350392,20,6,86,6,70
2,165,60,650,0.080162,20,6,24,1,20
2,164,77,2000,1.232263,20,6,44,3,20
1,185,85,2000,1.431959,20,6,50,4,30
1,174,95,1200,0.41554,20,6,57,4,60
2,165,85,420,0.324923,20,6,50,4,50
1,175,70,1500,0.57128572608,20,6,24,1,40
2,155,65,300,0.356941968,20,6,51,4,60
1,170,70,300,0.4556696928,20,6,60,5,60
2,164,57,2200,1.748436,20,6,39,3,20
1,186,86,1000,1.086281,20,6,39,3,40
1,167,90,900,0.394481,20,6,70,6,60
2,160,50,800,0.41213510304,20,6,64,5,60
1,175,75,1258,0.2530482576,20,6,66,6,60
2,155,75,1820,0.31129633968,20,5,92,6,60
1,176,110,1300,0.68460151392,20,5,63,5,60
2,164,78,830,0.68189309184,20,5,59,4,60
2,165,85,2000,0.595109,20,6,53,4,30
1,182,102,2000,0.7160982902,20,6,55,4,50
1,185,115,1700,0.841052,20,6,25,2,30
2,158,80,1500,0.292133,20,6,64,5,30
1,170,90,3500,0.297224,20,6,65,6,30
2,163,80,2260,0.650677,20,6,50,4,11
2,169,68,930,0.55818049224,20,6,58,4,30
1,180,110,2000,0.494342,20,6,42,3,50
1,160,62,1000,0.39748964016,20,6,83,6,70
2,156,83,800,0.41976184104,20,6,74,6,60
1,192,82,3000,2.21807,20,6,33,2,50
2,165,70,2000,2.036211,20,6,32,2,30
2,160,67,1156,1.567494,20,6,59,4,50
2,160,54,1250,0.452538,20,4,55,4,20
1,174,67,1500,0.439825,20,4,55,4,50
1,170,95,2000,1.357111,20,4,68,6,11
2,167,62,2000,0.384111,20,6,56,4,50
2,159,60,2500,0.19481,20,6,47,4,50
1,165,70,1150,0.304152,20,6,79,6,60
2,158,62,850,0.321195,20,6,71,6,60
2,156,70,1200,0.2077076988,20,4,76,6,60
2,158,64,1800,0.161916,20,4,79,6,40
2,163,110,2500,0.1523467644,20,4,65,6,12
1,185,90,2000,1.471376,20,4,42,3,30
2,165,65,2000,1.137122,20,4,41,3,11
2,165,80,2175,0.3581197126,20,4,66,6,50
1,168,82,2500,0.4072817376,20,4,64,5,11
1,175,85,960,0.34932798552,20,6,57,4,50
1,170,72,1300,0.262878,20,6,63,5,30
1,150,50,1080,0.67212,20,6,81,6,70
1,173,83,4000,1.770436,20,4,38,3,30
1,182,63,3000,2.633572,20,4,30,2,50
2,178,53,1000,2.74479,20,4,29,2,40
2,164,86,1700,0.74152514784,20,6,81,6,30
2,150,45,1200,0.697604,20,6,83,6,70
2,164,76,970,0.232887,20,6,77,6,60
2,164,70,1700,0.412961,20,6,53,4,40
2,164,96,1190,0.810212,20,6,76,6,60
1,163,96,1500,0.287484,20,6,69,6,40
1,164,64,1300,0.364668,20,6,74,6,50
1,176,82,1800,0.247613,20,6,66,6,11
2,162,68,1700,0.2460340592,20,6,66,6,11
2,158,80,1100,1.848253,20,5,64,5,20
2,158,58,830,1.881815,20,5,41,3,50
2,165,68,3500,0.182863,20,5,52,4,20
1,186,90,1550,0.44470207152,20,5,72,6,50
1,177,90,750,0.492216,20,5,58,4,30
1,167,80,2400,0.2171823016,20,5,82,6,30
